year,cases
2025.423076923077,3855.871157026435
2025.4423076923076,3855.823411795455
2025.4615384615386,3855.776485594109
2025.4807692307693,3855.7303767074472
2025.5,3855.685083422172
2025.5192307692307,3855.6406040265765
2025.5384615384614,3855.5969368106566
2025.5576923076924,3855.5540800661033
2025.576923076923,3855.5120320862216
2025.5961538461538,3855.4707911661
2025.6153846153845,3855.43035560251
2025.6346153846155,3855.390723693986
2025.6538461538462,3855.3518937407875
2025.673076923077,3855.313864044968
2025.6923076923076,3855.2766329103647
2025.7115384615386,3855.240198642594
2025.7307692307693,3855.204559549121
2025.75,3855.1697139392068
2025.7692307692307,3855.135660123969
2025.7884615384614,3855.1023964163983
2025.8076923076924,3855.069921131371
2025.826923076923,3855.038232585598
2025.8461538461538,3855.007329097744
2025.8653846153845,3854.9772089883836
2025.8846153846155,3854.9478705800093
2025.9038461538462,3854.919312197073
2025.923076923077,3854.891532165951
2025.9423076923076,3854.864528815055
2025.9615384615386,3854.8383004747307
2025.9807692307693,3854.81284547733
2026,3854.788162157238
2026.0192307692307,3854.7642488508777
2026.0384615384614,3854.741072718433
2026.0576923076924,3854.718632381112
2026.076923076923,3854.696926460262
2026.0961538461538,3854.6759535773413
2026.1153846153845,3854.6557123538964
2026.1346153846155,3854.6362014116944
2026.1538461538462,3854.6174193726774
2026.173076923077,3854.599364858987
2026.1923076923076,3854.5820364930314
2026.2115384615386,3854.565432897463
2026.2307692307693,3854.5495526952086
2026.25,3854.5343945095606
2026.2692307692307,3854.519956964104
2026.2884615384614,3854.5062386827913
2026.3076923076924,3854.4932382899287
2026.326923076923,3854.4809544103077
2026.3461538461538,3854.4693856690697
2026.3653846153845,3854.4585306918866
2026.3846153846155,3854.4483881048245
2026.4038461538462,3854.4389565344723
2026.423076923077,3854.430234607998
2026.4423076923076,3854.4222209530512
2026.4615384615386,3854.414914197842
2026.4807692307693,3854.4083129712376
2026.5,3854.4024159026458
2026.5192307692307,3854.397221622115
2026.5384615384614,3854.392728760338
2026.5576923076924,3854.3889359486066
2026.576923076923,3854.3858418187165
2026.5961538461538,3854.3834450030913
2026.6153846153845,3854.3817441347383
2026.6346153846155,3854.380737847294
2026.6538461538462,3854.380424775075
2026.673076923077,3854.3808035530237
2026.6923076923076,3854.3818728168135
2026.7115384615386,3854.3836312027597
2026.7307692307693,3854.3860773480014
2026.75,3854.389209890356
2026.7692307692307,3854.3930274684094
2026.7884615384614,3854.397528721599
2026.8076923076924,3854.402712290085
2026.826923076923,3854.4085768149034
2026.8461538461538,3854.41512093789
2026.8653846153845,3854.4223433017723
2026.8846153846155,3854.430242550141
2026.9038461538462,3854.4388173274824
2026.923076923077,3854.448066279171
2026.9423076923076,3854.4579880515344
2026.9615384615386,3854.4685812918287
2026.9807692307693,3854.4798446482732
2027,3854.491776770035
2027.0192307692307,3854.5043763073213
2027.0384615384614,3854.517620627529
2027.0576923076924,3854.5315085636967
2027.076923076923,3854.546038948721
2027.0961538461538,3854.5612106153503
2027.1153846153845,3854.57702239618
2027.1346153846155,3854.593473123729
2027.1538461538462,3854.6105616304167
2027.173076923077,3854.628286748614
2027.1923076923076,3854.646647310646
2027.2115384615386,3854.665642148789
2027.2307692307693,3854.6852700953636
2027.25,3854.7055299826593
2027.2692307692307,3854.726420643032
2027.2884615384614,3854.7479409088833
2027.3076923076924,3854.77008961268
2027.326923076923,3854.792865586974
2027.3461538461538,3854.816267664445
2027.3653846153845,3854.840294677871
2027.3846153846155,3854.864945460196
2027.4038461538462,3854.8902188445354
2027.423076923077,3854.9161136641487
2027.4423076923076,3854.942628752491
2027.4615384615386,3854.969762943246
2027.4807692307693,3854.997515070331
2027.5,3855.025883967895
2027.5192307692307,3855.054868470337
2027.5384615384614,3855.084467412339
2027.5576923076924,3855.1146796288713
2027.576923076923,3855.1455039552166
2027.5961538461538,3855.1769392269885
2027.6153846153845,3855.2089842800733
2027.6346153846155,3855.241637950779
2027.6538461538462,3855.274899075771
2027.673076923077,3855.3087664920636
2027.6923076923076,3855.343239037073
2027.7115384615386,3855.378315548627
2027.7307692307693,3855.4139948650377
2027.75,3855.450275824943
2027.7692307692307,3855.4871572675283
2027.7884615384614,3855.5246380324033
2027.8076923076924,3855.562716959644
2027.826923076923,3855.6013928898933
2027.8461538461538,3855.6406646642204
2027.8653846153845,3855.680531124299
2027.8846153846155,3855.7209911122673
2027.9038461538462,3855.762043470834
2027.923076923077,3855.803687043322
2027.9423076923076,3855.8459206735674
2027.9615384615386,3855.8887432060233
2027.9807692307693,3855.9321534857836
2028,3855.9761503585146
2028.0192307692307,3856.0207326705417
2028.0384615384614,3856.065559375094
2028.0576923076924,3856.1106320415934
2028.076923076923,3856.1559522230546
2028.0961538461538,3856.2015214561316
2028.1153846153845,3856.2473412611944
2028.1346153846155,3856.293413142507
2028.1538461538462,3856.339738588284
2028.173076923077,3856.3863190707875
2028.1923076923076,3856.4331560464925
2028.2115384615386,3856.4802509560723
2028.2307692307693,3856.527605224565
2028.25,3856.5752202615295
2028.2692307692307,3856.6230974610535
2028.2884615384614,3856.671238201849
2028.3076923076924,3856.7196438474116
2028.326923076923,3856.7683157461242
2028.3461538461538,3856.817255231266
2028.3653846153845,3856.8664636211597
2028.3846153846155,3856.9159422192984
2028.4038461538462,3856.965692314457
2028.423076923077,3857.0157151805975
2028.4423076923076,3857.066012077267
2028.4615384615386,3857.11658424942
2028.4807692307693,3857.1674329276602
2028.5,3857.21855932831
2028.5192307692307,3857.269964653454
2028.5384615384614,3857.321650091096
2028.5576923076924,3857.373616815179
2028.576923076923,3857.425865985736
2028.5961538461538,3857.47839874897
2028.6153846153845,3857.5312162373143
2028.6346153846155,3857.5843195694993
2028.6538461538462,3857.637709850778
2028.673076923077,3857.6913881728005
2028.6923076923076,3857.7453556138867
2028.7115384615386,3857.799613239011
2028.7307692307693,3857.8541620999063
2028.75,3857.909003235201
